squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price
43761,29,1,1,81,21224,10,3,2013,0,0,2298,338,612,1,0,4378702.3
82918,8,0,0,8,94229,6,1,1999,1,0,7478,5524,159,0,9,8292659.9
43613,37,0,1,23,78108,10,8,1993,0,0,3381,3319,374,1,7,4364937.3
94261,94,0,0,31,11202,1,2,2008,1,1,384,235,176,0,0,9429690.8
90304,92,0,1,79,23738,5,1,2000,0,1,5884,7677,950,1,8,9044776
65118,46,1,1,35,92571,3,8,2016,0,1,2336,6680,123,0,7,6521916.1
85185,16,0,0,8,95024,6,1,2015,0,0,9938,4897,418,1,8,8522775.5
82978,42,1,0,64,44949,6,4,1997,1,1,3076,6181,495,0,4,8299837.7
28195,80,0,0,80,4081,6,5,1995,1,0,8041,8048,971,1,6,2826549.5
16894,36,0,0,86,39887,9,10,2011,0,1,4244,3748,1000,0,8,1697483.1
628,98,0,1,60,44275,6,6,2000,0,1,2566,6708,975,0,5,68498
64520,58,0,0,28,65059,7,9,2017,1,0,6052,6692,258,1,10,6459251.7
51703,8,0,1,69,74971,3,1,2020,1,1,5928,7057,581,0,4,5179465
49488,41,0,0,80,79547,8,2,1995,0,0,689,6072,473,0,3,4954300.1
45430,19,1,0,81,57071,2,4,1999,0,0,7739,3857,234,1,7,4549681.9
24004,64,1,0,43,67178,8,6,2003,1,0,1629,2371,678,1,3,2414637.3
30239,26,1,0,2,83668,5,2,2016,0,1,1411,1204,104,1,5,3029749.6
5826,26,0,1,79,27443,6,5,2003,1,1,2439,4928,912,1,5,590397.3
44244,33,1,1,11,91978,9,5,2004,0,0,9018,9915,298,1,0,4434431.4
341,87,1,0,13,30647,5,5,1993,0,0,9559,5669,162,0,0,35371.3
579,49,1,1,5,74803,7,3,1994,0,0,3175,5719,880,0,9,63718.4
9410,83,1,0,26,46253,6,7,1994,0,0,5358,6383,776,0,6,953870.4
62328,48,1,0,8,71489,5,7,2020,1,1,7210,9723,222,0,8,6238922
42557,55,1,1,57,83409,9,2,2015,0,1,644,988,997,0,9,4264085.5
2848,26,0,0,45,46862,10,2,2005,1,0,7369,5012,991,0,8,293779.5
90832,74,0,0,52,64994,10,8,2010,0,0,749,7179,629,1,3,9088841.1
33935,63,1,0,86,24554,7,4,2015,1,0,7430,7557,655,0,0,3400557.5
62105,58,1,0,33,22724,6,3,1994,1,0,1714,176,954,1,0,6216917.4
26089,86,0,1,86,75970,1,3,2000,1,0,6484,3772,189,1,8,2618078.1
5916,45,0,1,8,16122,2,2,1998,0,1,8249,597,253,0,0,592539.8
41419,15,1,1,34,11928,10,2,2004,1,0,9149,1597,822,1,2,4146474.4
91126,53,1,1,61,59173,8,8,2007,0,0,7739,989,985,0,7,9121369.7
3087,35,1,0,68,9283,8,10,2005,1,1,3458,4606,628,0,7,321717.5
28284,1,0,1,55,43995,1,6,2003,0,0,8429,1102,954,0,9,2834962.3
72688,38,1,1,37,86710,8,7,2019,1,1,8181,3279,209,1,6,7275937.9
34782,47,0,1,37,38161,2,4,2000,1,0,7460,5447,808,1,6,3482594
10310,55,1,1,50,16975,3,4,2016,0,1,9036,8708,444,0,10,1041341.6
48046,88,0,1,54,96142,7,7,2015,0,0,5100,6725,455,1,7,4818306.5
7591,84,0,0,98,70081,2,7,1996,1,0,8751,6680,236,1,4,765416.6
62757,15,0,0,12,62127,4,3,2006,0,1,3689,5598,327,0,3,6281435.6
31869,13,0,1,76,29472,9,9,2000,1,1,8925,1854,219,1,1,3191873.2
74689,52,1,0,95,22849,9,9,2008,0,0,9250,7176,486,0,4,7484096.8
30572,58,0,0,28,16068,6,4,2008,1,0,5481,8548,401,0,6,3058110.8
9758,26,0,1,50,28112,9,8,1994,0,1,8338,8338,747,0,6,976405.4
83358,55,0,1,76,72913,10,3,2015,1,0,8851,2899,584,0,0,8341911.5
8413,31,0,1,16,56267,7,3,2000,0,1,1819,9512,407,1,1,849213.2
15769,34,0,0,84,49492,9,7,1999,0,1,5451,1965,962,1,2,1579069
53665,45,1,1,66,49805,2,3,2001,1,0,4332,7242,976,0,3,5379979.2
51744,26,1,1,35,23141,8,8,2006,0,0,4509,1753,537,0,6,5179860.6
91435,75,1,1,41,587,2,4,2019,0,1,7187,9238,810,0,5,9153666.9
49608,50,0,1,79,8192,1,2,2000,1,1,1239,2578,571,0,10,4965463.2
8497,78,0,0,37,82623,6,7,1998,0,0,7491,8544,747,1,4,856430.8
95288,26,1,1,8,48911,6,1,2000,1,1,8,5065,778,1,6,9543817
77151,54,1,0,40,42620,2,3,2016,0,0,7448,8993,127,0,7,7718218.6
48875,79,1,0,26,18488,8,2,2019,1,0,7208,986,955,0,0,4892360.9
64244,84,0,1,87,68941,2,10,2000,1,1,9985,798,747,0,7,6435074.1
19461,44,1,1,74,18593,5,4,2020,0,0,2111,6360,374,1,6,1949663.1
67665,39,0,1,52,78493,2,5,2013,1,0,5497,1077,114,0,2,6771896.3
91435,25,0,1,16,58769,1,5,2019,1,1,8609,923,574,0,8,9153666.9
94541,86,0,0,70,73922,5,4,2003,0,0,8169,5202,501,0,8,9460440.3
60650,60,0,0,88,33691,5,9,2015,1,0,4926,4904,956,0,6,6073407.5
49592,38,0,1,73,83007,10,8,2016,0,1,735,3514,356,1,4,4963740.6
12643,41,1,1,78,91335,4,5,2010,1,0,716,583,186,1,10,1278163.1
32974,82,0,0,80,84061,1,10,1995,1,0,4198,9864,289,1,2,3300049.5
81718,18,1,0,46,57805,9,2,2005,0,0,7712,2847,558,0,7,8179978.5
74810,85,1,1,79,47944,7,5,2013,1,0,4755,5936,302,1,0,7489966.3
1405,86,0,0,16,68676,8,8,2018,0,1,3156,9854,838,1,8,148112.8
40437,87,0,1,26,74729,6,5,2000,0,1,852,9952,999,1,2,4050909
8856,86,0,1,12,57449,8,4,1996,1,0,6757,6778,978,0,5,895829.6
82838,52,1,0,75,81873,9,7,2020,0,1,4294,315,551,1,5,8291462.1
75461,95,0,1,90,56384,8,6,2000,1,0,6166,3187,308,1,1,7556204.1
32037,84,0,1,10,52546,1,8,2013,0,1,3288,7902,477,0,8,3206943.3
58478,7,1,0,91,69373,1,10,2016,1,0,7936,6396,969,0,4,5853710.6
21150,16,1,1,73,98513,8,2,1995,0,1,6178,235,431,0,6,2125947.1
96395,61,1,1,34,6279,4,4,2016,0,0,9738,779,273,0,4,9648710.6
44438,33,0,1,49,23294,4,5,2014,0,0,557,18,916,0,6,4450823.4
23759,25,1,0,56,65943,9,8,1996,0,1,9778,4926,351,0,10,2380283.6
65280,24,0,1,35,84915,2,5,2019,1,1,2837,7523,358,0,7,6531738.9
15670,58,1,0,58,42527,3,4,2007,1,1,3288,270,681,1,5,1572432.7
61295,10,1,1,81,32535,5,1,2015,1,0,4908,1695,912,0,5,6135795.5
5916,42,0,0,56,17202,2,5,1998,0,1,3549,8862,253,0,8,592539.8
83550,64,1,1,73,70744,3,10,1993,1,1,4251,1938,267,0,5,8360590.3
23737,21,0,1,51,88036,4,9,2003,1,0,9249,8287,997,0,2,2380599.3
51040,84,0,0,40,39872,5,4,2016,0,0,7799,4002,225,1,6,5107385.6
88646,42,0,0,48,7619,3,1,2007,1,0,1745,6377,575,0,6,8870135.7
35661,78,0,1,33,11070,8,8,1999,1,1,1275,768,110,1,5,3569832.9
85871,59,1,0,50,25414,4,4,2017,0,0,4954,5949,639,1,5,8591699.7
24497,16,0,1,22,78655,5,7,2013,0,1,736,164,786,1,4,2459173.3
93319,54,1,0,35,82092,5,9,2018,0,0,1709,1713,487,0,4,9338497.8
16218,38,0,1,35,17467,2,3,2015,1,1,748,548,755,0,5,1630148.5
5239,22,1,0,14,84864,10,7,1993,1,0,2126,3294,120,0,2,529032.3
64253,37,1,1,38,65448,5,2,2006,1,1,2566,7165,405,1,10,6431182.6
52424,97,0,1,61,34602,7,5,1999,0,0,902,4685,809,1,7,5252384.9
47580,71,1,0,88,58521,7,1,2005,0,0,137,8181,255,1,10,4768584.5
32165,50,0,0,43,63904,8,8,2018,0,0,9247,3454,876,0,6,3219111.8
37647,16,0,0,50,59197,7,7,2017,0,1,6944,5256,146,0,9,3770389.7
7236,79,0,0,58,97569,5,5,2003,1,1,4727,4500,885,1,3,725656.3
25881,89,1,0,34,5535,9,4,2004,0,1,2635,4354,209,1,8,2596473.4
67665,39,1,1,22,78493,10,8,2004,0,0,4976,1206,334,1,2,6773957.4
10559,25,1,0,44,22778,1,10,2000,0,0,5995,5589,720,0,6,1059700.1
82377,33,1,0,8,38588,5,1,1997,0,0,551,1809,551,1,8,8241773.7
92522,15,0,1,12,20282,5,2,2005,1,0,5096,3383,546,1,3,9259875.5
85256,82,0,0,23,32231,5,6,2016,0,0,1702,5352,446,0,6,8532351.6
58043,36,1,1,86,69102,3,3,2006,0,1,5601,5306,591,0,7,5814487.6
54016,35,1,1,89,55523,8,10,2000,0,1,7905,9886,806,1,6,5407699
92424,79,1,0,38,89296,8,9,2014,0,0,9086,8354,312,1,2,9252356.4
89022,44,0,0,48,1474,1,6,2004,1,0,4170,4627,491,1,5,8904794.4
96803,54,1,0,37,61739,5,3,2016,1,1,4279,4779,501,1,4,9683741.6
93650,3,0,0,89,7628,7,8,2005,0,0,659,372,745,1,7,9375981.5
82651,42,0,0,7,60380,9,4,2018,0,0,8360,5524,480,0,1,8266989.8
38998,80,1,1,38,95019,2,4,1996,0,1,6251,4841,264,0,10,3910733.6
21261,28,1,1,4,15393,3,2,1998,0,1,3275,4333,690,1,9,2131594.8
53371,58,0,0,65,7821,6,6,2003,1,1,8536,4354,724,0,9,5346532.3
17791,96,0,1,36,77576,10,2,2006,1,1,4616,3373,624,1,6,1786416.6
83954,38,0,0,91,9914,5,3,2016,1,1,9737,4393,140,0,2,8398328.6
86184,42,1,0,51,14009,2,1,1993,1,1,893,433,477,1,1,8625590.3
8719,84,0,1,15,51903,9,9,2003,1,0,5825,7332,199,0,9,875984.3
38425,20,1,1,80,82737,9,10,2015,0,0,5291,8233,1000,1,3,3858124.5
49388,35,1,1,54,28888,3,4,2009,1,1,7739,1376,653,0,10,4949238.9
21722,89,0,1,6,963,6,8,2000,0,0,5998,6381,811,1,8,2173827
17806,34,0,1,36,6342,9,10,2004,1,0,5279,3342,675,1,4,1788958.4
85829,83,0,1,35,21417,10,1,2005,1,1,4778,559,532,1,8,8592258.5
28481,35,1,0,43,97711,7,8,2013,1,1,3175,9259,714,0,5,2854717.3
89490,64,0,0,56,68719,3,3,2003,0,1,3714,7138,758,0,3,8951286.3
99058,67,0,1,69,9768,6,10,1993,1,0,6386,6914,115,0,6,9909863.3
86084,98,0,1,63,49274,7,2,2000,1,0,7134,1163,643,1,0,8611089.2
1682,51,0,1,8,5442,4,7,2017,0,1,5367,8647,631,1,4,174918.7
47957,57,0,0,37,9107,5,9,2017,1,0,5173,6151,675,0,9,4801705.7
87204,26,1,0,16,87309,6,8,2007,0,1,979,6308,389,0,7,8729160.7
14871,97,0,0,74,98038,5,8,2006,0,0,9782,5026,575,0,10,1491001.6
23754,47,0,0,63,54077,7,8,2017,1,0,4146,6330,126,0,3,2379379.7
80697,18,0,1,72,23582,9,5,2003,1,0,5131,1819,779,0,10,8078150.3
31612,84,0,0,26,19864,8,4,2000,0,1,9089,4975,314,1,10,3164839.1
86677,70,0,0,60,86646,1,9,2017,1,1,3789,3283,904,0,2,8675635.7
68595,49,0,0,11,64051,2,9,1998,0,0,7249,3519,531,0,9,6865628.8
74310,32,0,1,21,73151,2,7,2004,0,0,9776,8952,158,0,3,7436951.4
27119,67,0,1,63,22745,7,6,2012,0,1,626,8148,799,1,6,2717313
84387,81,1,0,15,95942,8,5,2007,0,0,8174,9349,819,0,0,8444076.7
30403,50,1,0,85,44516,8,1,2017,0,0,4296,937,490,1,10,3049116.7
21669,58,0,0,50,56379,5,8,2005,1,0,5259,1745,159,0,5,2171545.5
36297,9,1,1,24,93030,9,7,2017,0,1,2576,2992,376,0,9,3637736.7
52894,50,0,0,50,85918,7,3,2003,1,0,6387,4927,386,1,8,5293640.3
43189,34,1,0,8,42600,8,6,1991,1,1,6546,4326,975,1,6,4326117
90078,84,1,0,50,50693,2,9,2004,0,0,1795,1795,298,0,7,9016393.4
664,64,0,1,13,80837,7,3,2016,0,1,3084,3502,878,1,5,68528.6
22851,4,0,0,23,51442,6,4,2000,0,1,6973,155,883,0,6,2287033.1
59018,65,0,1,42,25111,2,7,2000,1,0,1837,4293,279,1,4,5907138.1
37647,50,0,0,38,5644,5,4,2015,1,1,985,989,574,0,3,4773675.5
1937,58,0,0,54,95426,1,4,2009,1,0,7397,5450,878,1,9,201865.9
48870,54,1,1,15,23259,8,8,2013,0,0,7842,6204,404,1,6,4894474.3
29402,23,0,0,59,15517,5,7,2003,1,0,6698,1753,378,0,4,2941520.3
58109,33,0,1,86,38676,8,4,2007,0,1,8415,8249,377,0,3,5819714.7
57015,69,0,1,64,26542,5,3,1994,1,0,9737,8082,512,0,3,5711455.4
46068,78,1,1,27,67586,9,9,2013,0,0,9320,974,982,1,0,4616542.3
7464,56,1,1,44,46271,1,5,2007,0,1,3244,4493,919,0,8,749433.7
81668,3,0,1,17,94675,3,1,2019,1,1,2756,2440,543,1,6,8175885.9
45867,24,1,1,26,78140,4,6,2019,1,1,9174,8468,366,1,3,4591104.9
17655,18,1,0,82,77004,10,8,2000,0,0,9554,545,869,0,8,1769201.2
6478,26,0,0,74,10655,8,7,1994,0,1,8889,8945,675,0,7,652595.4
66940,95,1,0,26,77329,6,10,2016,1,0,759,779,686,1,7,6700142.6
80306,86,1,0,50,87234,7,5,2004,1,1,3354,7298,414,1,1,8037519.4
9852,49,0,1,45,34008,1,5,2000,1,0,6361,7184,513,0,5,992182
57133,22,1,1,24,12578,2,9,2019,0,1,2188,4871,442,0,6,5718350.9
64869,49,1,1,80,23925,5,4,1996,0,1,3530,4185,264,0,2,6492457.6
59288,31,1,1,32,46090,4,3,2020,1,0,5235,4146,377,0,8,5934463.1
51678,19,1,1,8,79437,5,6,2016,1,0,5906,5013,527,0,1,5175264.6
6118,55,0,1,37,91993,8,5,2019,0,0,4010,3476,962,0,4,616891.9
7859,84,0,1,76,23641,7,9,2018,0,1,3547,7626,386,1,3,796540.8
4563,38,0,0,55,17514,2,9,1999,0,0,4146,8093,710,1,9,457573.9
83647,76,1,0,39,5879,2,2,2003,1,0,8717,6270,772,1,5,8367526.3
44175,41,0,0,44,67609,9,10,1995,0,0,7507,2715,387,1,0,4418372.5
84716,32,0,1,80,59981,1,8,1998,0,0,7628,3037,531,1,3,8479849.8
88780,30,0,0,85,78566,1,1,2016,1,1,7253,6295,201,1,0,8887352.6
64576,26,0,0,74,13530,9,7,2014,0,1,7426,9342,274,1,5,6463138.4
23407,51,0,1,28,72431,5,5,1997,1,1,299,8165,865,1,2,2350099.7
26644,54,0,1,12,64098,8,8,2000,0,0,2780,5481,666,1,8,2668720
78797,22,0,0,51,67451,2,4,2014,1,0,1284,8332,997,0,0,7884093.4
46390,96,1,1,7,64247,2,8,2000,1,1,2261,7401,621,1,6,4645999
90115,51,0,0,12,31609,9,9,1997,1,0,6843,2576,412,0,0,9012893.7
68744,5,1,0,43,87436,5,1,2013,1,0,6831,9838,138,1,7,6883722.3
86688,3,1,0,6,47735,8,10,2018,0,0,5339,4966,262,1,8,8672319.8
93471,79,1,0,56,78459,7,2,1997,1,0,3573,8829,582,1,8,9356028.7
38449,86,1,1,25,7831,2,9,2019,0,1,3249,631,689,1,6,3852125.9
99532,17,0,1,78,73897,3,3,1993,0,0,783,7203,572,1,8,9954865.3
24686,46,0,1,51,75041,6,6,1995,0,1,5664,4764,226,0,8,2474395.5
14536,48,1,1,76,49372,5,1,1996,1,0,9168,1248,633,0,7,1464600.6
10637,62,0,0,12,22936,5,1,1997,0,1,6431,8439,356,1,4,1067665.7
1251,35,0,0,58,38661,8,8,1994,1,0,7624,3288,215,1,6,128837.4
77726,54,0,1,8,99439,8,5,2003,0,0,8290,4964,455,0,2,7773518.3
51483,21,0,1,99,21422,5,6,2000,0,0,1630,3114,186,1,7,5157565.2
57798,54,1,0,25,51301,6,7,2017,1,1,1728,5696,109,0,5,5783464.7
48919,35,1,1,26,61599,9,4,2006,0,0,7204,7336,502,1,1,4896296.6
75626,22,1,1,34,65877,4,4,2003,1,0,3808,7138,255,0,2,7570125.3
99130,99,0,0,24,47156,5,1,1993,0,0,8198,9231,357,0,8,9916962.3
2372,5,0,0,5,91469,5,1,2003,1,0,3311,4387,303,0,0,241014.3
42904,76,0,1,37,80966,7,7,1997,0,1,8584,8595,209,0,0,4298883.7
30300,26,0,0,85,1906,3,2,1998,0,0,6474,1895,998,0,0,3033117.8
61920,89,0,1,80,17733,1,6,2010,0,0,4306,9853,774,0,10,6198911
43729,76,1,0,78,73745,1,2,2000,0,0,773,4449,314,1,5,4386441
17989,84,0,0,8,54877,7,9,2017,0,1,7671,4703,210,0,3,1802630.7
77283,58,1,1,80,17486,1,1,2016,0,1,4434,8884,804,1,10,7732214.6
87908,4,0,1,82,69264,8,9,1996,1,1,8298,5411,501,1,9,8796722.6
36700,18,1,1,35,6897,4,7,2017,1,1,7047,7039,880,0,1,3680020.7
98390,26,1,0,43,3053,4,5,2006,0,1,3121,7008,135,0,6,9849668.6
25051,56,1,0,32,3545,4,6,1997,1,1,8179,5108,978,0,0,2506485.7
27279,35,1,1,35,68937,8,6,2003,1,1,4907,3408,215,1,4,2739499.3
56517,86,0,0,15,5883,9,5,2016,0,0,4689,7889,531,1,3,5653048.6
75887,50,0,1,58,79356,1,2,2003,1,1,7121,9751,631,1,0,7592702.3
81645,74,1,1,87,5500,2,10,2013,1,1,3049,804,678,0,6,8174644.3
40869,49,1,0,37,49182,9,6,2005,0,0,8698,9259,254,0,7,4094441.5
36936,35,1,0,67,99648,7,6,2015,0,1,7438,447,600,1,0,3698154.5
52552,42,1,1,47,45858,8,8,2006,0,0,6423,5517,356,0,7,5262997.6
41157,85,0,1,26,19265,8,9,2005,1,0,4831,9265,414,1,5,4119982.5
90444,86,0,1,90,80347,1,10,2000,1,1,2489,6172,298,0,4,9045666.1
46785,16,0,1,14,91952,3,2,2007,1,0,8966,8681,242,0,4,4687315.7
53396,84,0,1,7,57350,5,6,2000,0,1,9089,3330,199,0,1,5344746
76316,38,0,1,62,26346,10,4,1995,1,0,4919,262,572,0,8,7634333.5
66129,95,1,0,48,52578,9,4,2020,0,1,783,9555,154,1,9,6615134
85645,50,0,1,2,92629,1,1,1998,1,0,6414,1292,547,0,5,8570147.8
2895,58,0,0,5,94681,7,1,2008,0,0,4245,8515,454,0,5,292915.8
33177,43,1,1,43,75690,4,2,2017,0,0,6839,3342,546,1,0,3326989.7
48293,39,0,0,38,3614,6,3,2019,0,1,5681,9559,413,1,2,4834765.9
66993,58,1,1,82,4017,9,7,2016,1,1,9578,5326,674,1,3,6710225.6
16214,69,0,1,52,75690,5,8,2015,1,0,8675,6632,911,1,10,1629077.5
9868,6,1,0,12,80573,4,2,2003,1,1,8272,7789,871,0,10,992632.3
89019,55,1,0,99,24666,10,8,1996,1,0,364,8987,753,1,1,8904528.6
95441,85,1,1,76,62393,8,3,2017,1,1,3026,8361,403,0,7,9554998.7
25508,11,0,0,41,64961,5,3,1994,0,1,3695,47,774,0,4,2560432.4
291,86,1,1,14,30868,1,2,2003,0,0,7667,133,876,0,8,38413.3
90350,85,1,0,68,57709,6,7,2015,1,1,6092,6866,727,0,2,9041614.5
87637,60,0,1,25,88555,5,7,2010,1,0,5486,1912,144,0,9,8769314.1
49388,41,1,1,75,56071,1,7,2009,0,1,8016,3275,909,0,3,4949238.9
77411,61,0,0,6,56306,8,8,2018,1,1,7053,2203,690,0,8,7746795.8
79783,51,0,1,16,92444,2,1,1993,1,1,8041,2104,538,0,8,7983955.3
925,89,1,0,27,3711,6,2,1998,0,1,7951,986,985,0,2,97785.8
32472,3,1,1,64,45157,5,1,2020,1,0,691,6270,831,0,9,3252820
52370,90,1,1,21,21207,1,3,2000,1,0,5689,1422,653,0,8,5249769.2
10637,87,0,0,64,50782,4,8,2000,1,1,8954,8744,308,0,7,1066983.1
97108,58,0,0,43,67149,7,4,2008,0,0,9534,4876,455,0,8,9714782.8
33435,41,0,0,76,78940,1,9,2020,1,1,7253,2292,646,1,8,3349314
90700,49,1,1,80,78322,8,7,2006,0,1,4711,1358,874,1,1,9080106.6
42900,62,1,0,79,99261,2,4,2016,1,1,473,6960,912,1,10,4301422.6
3506,80,0,1,24,79601,10,5,2000,0,1,870,7928,770,1,5,356564.1
137,21,1,0,62,43842,4,8,1995,1,1,1335,5779,244,1,2,21201.1
10817,14,1,0,79,69118,1,9,2000,0,1,270,4443,307,0,7,1087354
86836,97,0,0,14,61747,4,6,2000,1,1,3056,868,426,1,4,8687510.2
728,58,0,0,59,25470,10,2,2000,0,0,3579,4147,787,0,6,73625.1
51308,58,1,0,35,24471,8,8,2018,0,0,7199,3686,127,0,9,5134188.8
33185,24,0,0,52,37437,6,9,1998,0,1,3587,4985,883,1,8,3325883.8
82928,10,1,1,70,52920,4,3,2007,1,0,885,549,158,1,4,8297655.7
88352,47,0,1,25,76869,3,1,2017,1,1,569,1135,233,1,10,8844632.7
96151,99,1,0,7,77044,4,4,1993,0,1,7175,1684,424,0,2,9629194.3
87561,56,0,0,38,65951,5,6,1997,1,1,134,3877,627,0,3,8759873.7
17250,66,1,0,24,67364,5,7,2000,0,1,874,198,675,0,7,1734432.1
15124,71,0,0,84,18392,1,6,2000,1,1,8762,6573,313,1,3,1514981.2
13176,15,1,0,43,15169,8,5,2017,1,0,5071,9056,126,0,5,1326496.7
82643,83,1,0,75,28259,5,4,2003,1,0,2934,3842,737,1,0,8274608.3
80699,8,1,1,35,64751,9,8,2009,1,0,4845,7677,157,1,4,8074576.9
80046,28,1,0,34,67281,10,5,2003,1,0,2461,3696,274,1,9,8014282.3
23281,42,0,0,35,86037,8,3,2004,0,1,9789,4910,415,0,8,2329260.4
37501,16,0,0,50,75593,8,6,2005,1,0,8945,9945,275,0,5,3753718.5
17762,38,1,0,33,4151,2,6,1999,0,0,9778,7677,417,1,4,1782317.9
64894,54,1,1,52,21238,2,7,2000,1,0,5552,4600,218,1,1,6495320.1
86474,84,0,0,50,35186,10,7,2004,1,0,5076,2108,473,0,0,8649993.4
71195,38,0,1,49,77326,1,5,2017,1,0,7856,4146,582,0,1,7126909.7
94951,85,1,1,35,59953,8,3,2014,1,0,4332,3672,615,0,8,9498811.4
96871,30,0,1,55,85240,2,8,1996,0,1,9678,2478,262,0,2,9690783.6
79298,56,1,0,61,58496,8,4,2007,1,0,2025,8884,813,1,8,7935780.7
52078,24,1,1,86,20388,10,8,2016,1,0,7593,1562,719,0,9,5217708.6
71588,100,1,0,65,94092,10,6,2000,0,1,8386,6420,983,1,8,7167821.2
63519,16,0,0,60,67528,8,5,2006,1,0,8852,4278,455,1,9,6358243.6
21413,50,0,1,42,44875,8,6,2000,0,1,2601,6604,697,0,6,2154718
23987,84,0,0,25,23498,9,2,2014,0,0,3573,3734,823,0,1,2399604.4
38431,38,1,1,64,45828,9,8,2000,0,0,9905,8463,466,1,4,3848467
62239,73,1,0,83,5664,3,3,2003,0,0,3259,7091,377,0,10,6233248.3
84387,61,0,0,79,79821,7,9,2007,1,0,2188,8701,476,1,4,8444076.7
62027,61,1,1,26,85082,6,10,2013,1,0,6431,6762,122,1,6,6211934.3
965,49,0,0,35,9662,4,5,2019,1,1,4896,9123,426,0,3,107936.9
68837,64,0,0,51,79577,2,4,2003,1,1,5217,1436,268,1,0,6887892.3
78204,16,0,0,43,8308,9,10,2020,0,0,1330,2624,783,1,9,7822501.2
98857,49,0,0,64,48260,10,4,2015,1,0,5249,7515,396,1,0,9898892.5
4489,22,0,1,38,80868,6,2,1996,1,0,5336,4265,732,0,0,453812.6
8020,65,1,0,18,18119,6,5,2000,0,1,5919,7396,392,1,0,810755.2
62556,35,0,1,34,53936,8,9,2004,1,0,3795,4036,326,1,9,6265865.4
67629,38,0,0,80,45036,8,8,2001,0,0,5629,3610,375,0,1,6767151.1
15662,34,0,0,58,85503,5,9,2008,1,0,6382,7821,674,1,6,1573827.8
84824,54,0,0,85,56352,1,9,2000,0,1,9258,6681,386,1,0,8483601.2
73903,32,1,0,56,81035,7,6,2017,1,0,4294,8993,299,1,7,7397590.7
23210,26,1,0,17,93542,7,8,2014,1,1,167,4915,255,1,7,2329090.4
92490,14,1,0,88,27403,2,9,2015,1,0,8302,4187,892,1,4,9250743.5
6423,25,0,1,98,30477,2,6,1994,1,0,7057,5070,682,1,6,644794.4
28195,80,0,0,80,4081,4,8,1995,0,0,8771,5511,981,1,5,2826549.5
45746,85,1,1,69,85194,1,4,2009,0,0,6000,8000,400,0,0,4580036.9
91007,35,0,0,50,68676,5,2,2004,0,1,3533,3492,188,1,7,9101688.4
71588,91,0,0,91,21614,9,1,2000,1,1,9492,3513,946,0,9,7167821.2
84696,45,0,1,24,73172,1,7,1991,0,0,6784,5644,528,0,6,8472972.1
86663,96,0,0,41,74153,7,4,2000,1,0,1776,5877,629,1,1,8667440.2
48659,87,0,0,41,55962,3,8,2009,0,1,2551,9248,934,0,9,4872302.9
1386,49,0,1,85,75314,2,10,2000,1,1,782,6653,933,1,3,143843.2
96708,48,0,0,26,4381,8,6,2009,0,1,2903,7570,221,1,9,9677130.9
965,6,1,0,38,5442,5,9,2019,1,0,7639,9123,715,0,8,107936.9
28993,84,0,1,50,19449,5,8,1998,0,1,3484,9268,875,0,3,2902643.8
75271,89,1,0,56,49886,2,2,2020,0,0,2341,6677,125,0,0,7537873.2
31741,80,0,0,78,26397,7,7,2004,1,1,3534,6953,209,1,6,3186350.4
47275,89,1,1,82,4548,6,7,1993,1,0,3055,8084,465,0,9,4731933
71676,13,0,1,49,27489,9,8,2009,1,0,1251,533,414,1,8,7178514.9
62093,33,0,0,92,73126,6,4,2004,1,0,4173,9873,761,1,9,6222279.4
68500,96,0,1,80,56277,7,9,1999,1,1,6251,2685,590,1,4,6860582.9
92151,84,0,0,89,16659,9,4,2014,0,0,7799,7147,580,1,5,9228543.4
88759,85,1,0,35,98475,7,7,2000,1,0,7963,2105,400,0,9,8882062.2
94216,36,1,1,32,81910,4,7,1996,0,0,4118,3793,356,1,1,9432083.6
9539,38,1,0,35,26367,7,6,2014,0,1,9665,3578,819,0,3,955981.4
28790,99,1,1,58,38661,5,3,2000,0,0,7958,4333,378,0,4,2883447.1
59582,97,0,0,45,59193,10,8,2000,0,0,5930,628,603,0,2,5965453.1
17114,59,1,0,25,24,10,4,2000,0,1,8494,6582,631,0,7,1714461.1
28584,86,0,1,30,50927,1,6,1993,1,1,4078,1636,377,1,9,2865308.3
73741,24,1,0,4,72810,1,7,2005,1,0,5721,2845,457,0,3,7377738.5
15765,13,0,0,37,75883,4,2,2019,1,1,4105,5252,184,0,0,1582487.9
15262,38,0,1,49,39780,8,7,2005,0,0,9717,7651,164,1,7,1531236.5
4821,100,1,1,47,49372,7,8,2020,1,1,8195,5794,895,0,8,491239.1
41502,86,1,0,20,42782,4,7,2016,1,0,4281,30,905,0,10,4155333.6
61311,13,0,1,69,58917,3,8,2008,1,0,4680,602,615,1,8,6137635.8
77604,26,0,1,55,67056,5,9,2019,0,1,4432,8971,135,1,5,7767659.9
67724,13,1,0,64,7207,4,1,1995,0,1,8704,1932,128,1,3,6779991.5
26507,54,0,1,81,75443,3,4,2005,1,0,16,8813,707,1,5,2656261.5
71256,86,1,1,46,73220,10,10,1999,0,0,3249,7104,694,0,1,7136102.9
43876,17,0,0,38,86862,7,8,1993,0,0,789,5759,548,1,8,4388329.3
